crew_row_id,movie_id,person_id,person_name,job,department
1865,370172,87257,Cary Joji Fukunaga,Screenplay,Writing
1866,98566,228135,Evan Daugherty,Writer,Writing
1867,98566,120015,Josh Appelbaum,Writer,Writing
1868,98566,1018751,André Nemec,Writer,Writing
1869,98566,66739,Jonathan Liebesman,Director,Directing
1870,46195,5714,Carlos Saldanha,Director,Directing
1871,46195,52696,Sam Harper,Screenplay,Writing
1872,46195,58144,Don Rhymer,Screenplay,Writing
1873,46195,97263,Joshua Sternin,Screenplay,Writing
1874,46195,97262,Jennifer Ventimilia,Screenplay,Writing
1875,567,2636,Alfred Hitchcock,Director,Directing
1876,567,5181,John Michael Hayes,Screenplay,Writing
1877,28178,151181,Stephen P. Lindsey,Screenplay,Writing
1878,28178,5306,Lasse Hallström,Director,Directing
1879,76163,12786,Simon West,Director,Directing
1880,76163,16483,Sylvester Stallone,Screenplay,Writing
1881,76163,22814,Richard Wenk,Screenplay,Writing
1882,9543,10723,Mike Newell,Director,Directing
1883,9543,81203,Doug Miro,Screenplay,Writing
1884,9543,52358,Boaz Yakin,Screenplay,Writing
1885,9543,121479,Carlo Bernard,Screenplay,Writing
1886,439079,1338249,Gary Dauberman,Screenplay,Writing
1887,439079,1401474,Corin Hardy,Director,Directing
1888,81188,151007,Peter Ramsey,Director,Directing
1889,81188,23766,David Lindsay-Abaire,Screenplay,Writing
1890,11224,11429,Hamilton Luske,Director,Directing
1891,11224,64864,Clyde Geronimi,Director,Directing
1892,11224,11434,Wilfred Jackson,Director,Directing
1893,44896,1704,Gore Verbinski,Director,Directing
1894,44896,932,John Logan,Writer,Writing
1895,39514,57270,Robert Schwentke,Director,Directing
1896,39514,112947,Erich Hoeber,Writer,Writing
1897,39514,112948,Jon Hoeber,Writer,Writing
1898,166428,69797,Dean DeBlois,Director,Directing
1899,166428,69797,Dean DeBlois,Writer,Writing
1900,380,5144,Ronald Bass,Screenplay,Writing
1901,380,8246,Barry Levinson,Director,Directing
1902,380,5143,Barry Morrow,Screenplay,Writing
1903,206487,56502,Peter Spierig,Director,Directing
1904,206487,56502,Peter Spierig,Writer,Writing
1905,206487,56501,Michael Spierig,Director,Directing
1906,206487,56501,Michael Spierig,Writer,Writing
1907,82675,75035,Olivier Megaton,Director,Directing
1908,82675,61,Robert Mark Kamen,Screenplay,Writing
1909,82675,59,Luc Besson,Screenplay,Writing
1910,82675,59,Luc Besson,Writer,Writing
1911,82675,61,Robert Mark Kamen,Writer,Writing
1912,188927,58189,Justin Lin,Director,Directing
1913,188927,11108,Simon Pegg,Writer,Writing
1914,188927,65779,Doug Jung,Writer,Writing
1915,507086,930707,Colin Trevorrow,Director,Directing
1916,507086,1188564,Emily Carmichael,Screenplay,Writing
1917,507086,930707,Colin Trevorrow,Screenplay,Writing
1918,381283,6431,Darren Aronofsky,Writer,Writing
1919,381283,6431,Darren Aronofsky,Director,Directing
1920,364,510,Tim Burton,Director,Directing
1921,364,5128,Daniel Waters,Screenplay,Writing
1922,76757,9339,Lilly Wachowski,Director,Directing
1923,76757,9340,Lana Wachowski,Director,Directing
1924,76757,9339,Lilly Wachowski,Writer,Writing
1925,76757,9340,Lana Wachowski,Writer,Writing
1926,37686,15344,J.J. Abrams,Director,Directing
1927,37686,15344,J.J. Abrams,Writer,Writing
1928,320288,11092,Simon Kinberg,Director,Directing
1929,320288,11092,Simon Kinberg,Writer,Writing
1930,11544,66193,Chris Sanders,Director,Directing
1931,11544,69797,Dean DeBlois,Director,Directing
1932,11544,66193,Chris Sanders,Writer,Writing
1933,11544,69797,Dean DeBlois,Writer,Writing
1934,60304,76927,Tommy Wirkola,Director,Directing
1935,60304,76927,Tommy Wirkola,Writer,Writing
1936,345,5014,Frederic Raphael,Screenplay,Writing
1937,345,240,Stanley Kubrick,Director,Directing
1938,345,240,Stanley Kubrick,Screenplay,Writing
1939,1018,5602,David Lynch,Director,Directing
1940,1018,5602,David Lynch,Writer,Writing
1941,293863,109745,Lee Toland Krieger,Director,Directing
1942,293863,1111120,Salvador Paskowitz,Screenplay,Writing
1943,293863,225499,J. Mills Goodloe,Screenplay,Writing
1944,534,36425,McG,Director,Directing
1945,534,7214,John Brancato,Writer,Writing
1946,534,7215,Michael Ferris,Writer,Writing
1947,436270,66549,Adam Sztykiel,Writer,Writing
1948,436270,2804291,Rory Haines,Writer,Writing
1949,436270,2456703,Sohrab Noshirvani,Writer,Writing
1950,436270,59521,Jaume Collet-Serra,Director,Directing
1951,117263,1065351,Katrin Benedikt,Writer,Writing
1952,117263,20907,Antoine Fuqua,Director,Directing
1953,117263,1065352,Creighton Rothenberger,Writer,Writing
1954,337401,15287,Niki Caro,Director,Directing
1955,337401,67803,Amanda Silver,Screenplay,Writing
1956,337401,1689366,Lauren Hynek,Screenplay,Writing
1957,337401,1689367,Elizabeth Martin,Screenplay,Writing
1958,337401,67802,Rick Jaffa,Screenplay,Writing
1959,676,865,Michael Bay,Director,Directing
1960,676,2460,Randall Wallace,Writer,Writing
1961,11631,71069,Catherine Johnson,Screenplay,Writing
1962,11631,71068,Phyllida Lloyd,Director,Directing
1963,7446,52803,Etan Cohen,Screenplay,Writing
1964,7446,7399,Ben Stiller,Screenplay,Writing
1965,7446,7399,Ben Stiller,Director,Directing
1966,7446,15009,Justin Theroux,Screenplay,Writing
1967,328387,142272,Henry Joost,Director,Directing
1968,328387,142276,Ariel Schulman,Director,Directing
1969,328387,77831,Jessica Sharzer,Writer,Writing
1970,927,4600,Joe Dante,Director,Directing
1971,927,10965,Chris Columbus,Writer,Writing
1972,1576,4014,Paul W. S. Anderson,Director,Directing
1973,1576,4014,Paul W. S. Anderson,Writer,Writing
1974,9737,865,Michael Bay,Director,Directing
1975,9737,44991,Michael Barrie,Screenplay,Writing
1976,9737,44992,Jim Mulholland,Screenplay,Writing
1977,9737,20840,Doug Richardson,Screenplay,Writing
1978,262504,1227160,Noah Oppenheim,Screenplay,Writing
1979,262504,57270,Robert Schwentke,Director,Directing
1980,262504,59265,Adam Cooper,Screenplay,Writing
1981,262504,59266,Bill Collage,Screenplay,Writing
1982,262504,19311,Stephen Chbosky,Screenplay,Writing
1983,270303,558929,David Robert Mitchell,Director,Directing
1984,270303,558929,David Robert Mitchell,Screenplay,Writing
1985,53182,17285,Kurt Johnstad,Screenplay,Writing
1986,53182,78914,Noam Murro,Director,Directing
1987,53182,15217,Zack Snyder,Screenplay,Writing
1988,184,138,Quentin Tarantino,Screenplay,Writing
1989,184,138,Quentin Tarantino,Director,Directing
1990,335787,1223895,Rafe Judkins,Screenplay,Writing
1991,335787,91268,Ruben Fleischer,Director,Directing
1992,335787,18875,Matt Holloway,Screenplay,Writing
1993,335787,18873,Art Marcum,Screenplay,Writing
1994,782,8685,Andrew Niccol,Director,Directing
1995,782,8685,Andrew Niccol,Writer,Writing
1996,334543,1173102,Garth Davis,Director,Directing
1997,334543,37268,Luke Davies,Screenplay,Writing
1998,661374,67367,Rian Johnson,Director,Directing
1999,661374,67367,Rian Johnson,Writer,Writing
2000,1368,16483,Sylvester Stallone,Screenplay,Writing
2001,1368,16544,Ted Kotcheff,Director,Directing
2002,1368,16546,Michael Kozoll,Screenplay,Writing
2003,1368,16547,William Sackheim,Screenplay,Writing
2004,298,1884,Steven Soderbergh,Director,Directing
2005,298,16305,David Levien,Writer,Writing
2006,298,16304,Brian Koppelman,Writer,Writing
2007,254320,122423,Yorgos Lanthimos,Director,Directing
2008,254320,136427,Efthimis Filippou,Writer,Writing
2009,254320,122423,Yorgos Lanthimos,Writer,Writing
2010,2059,12962,Jon Turteltaub,Director,Directing
2011,2059,21155,Jim Kouf,Screenplay,Writing
2012,2059,21158,Cormac Wibberley,Screenplay,Writing
2013,2059,21159,Marianne Wibberley,Screenplay,Writing
2014,5255,142,William Broyles Jr.,Screenplay,Writing
2015,5255,24,Robert Zemeckis,Screenplay,Writing
2016,5255,24,Robert Zemeckis,Director,Directing
2017,57214,58744,Michael Bacall,Screenplay,Writing
2018,57214,208139,Matt Drake,Screenplay,Writing
2019,57214,1299380,Nima Nourizadeh,Director,Directing
2020,242,1776,Francis Ford Coppola,Director,Directing
2021,242,3083,Mario Puzo,Screenplay,Writing
2022,242,1776,Francis Ford Coppola,Screenplay,Writing
2023,203801,41289,Lionel Wigram,Screenplay,Writing
2024,203801,956,Guy Ritchie,Screenplay,Writing
2025,203801,956,Guy Ritchie,Director,Directing
2026,1637,2209,Jan de Bont,Director,Directing
2027,1637,21206,Graham Yost,Writer,Writing
2028,460465,1828590,Simon McQuoid,Director,Directing
2029,460465,1828555,Greg Russo,Screenplay,Writing
2030,460465,57264,David Callaham,Screenplay,Writing
2031,114150,168667,Jason Moore,Director,Directing
2032,114150,208664,Kay Cannon,Screenplay,Writing
2033,109414,54734,Evan Goldberg,Director,Directing
2034,109414,19274,Seth Rogen,Screenplay,Writing
2035,109414,19274,Seth Rogen,Director,Directing
2036,109414,54734,Evan Goldberg,Screenplay,Writing
2037,1813,18596,Taylor Hackford,Director,Directing
2038,1813,19241,Jonathan Lemkin,Screenplay,Writing
2039,1813,19242,Tony Gilroy,Screenplay,Writing
2040,331482,45400,Greta Gerwig,Writer,Writing
2041,331482,45400,Greta Gerwig,Director,Directing
2042,82700,11614,M. Night Shyamalan,Director,Directing
2043,82700,86239,Gary Whitta,Screenplay,Writing
2044,82700,11614,M. Night Shyamalan,Screenplay,Writing
2045,22881,54040,John Lee Hancock,Writer,Writing
2046,22881,54040,John Lee Hancock,Director,Directing
2047,334533,11154,Matt Ross,Director,Directing
2048,334533,11154,Matt Ross,Writer,Writing
2049,51540,71600,Seth Gordon,Director,Directing
2050,51540,52935,John Francis Daley,Screenplay,Writing
2051,51540,1236679,Jonathan Goldstein,Screenplay,Writing
2052,51540,1222776,Michael Markowitz,Screenplay,Writing
2053,68728,7623,Sam Raimi,Director,Directing
2054,68728,21218,Mitchell Kapner,Screenplay,Writing
2055,68728,23766,David Lindsay-Abaire,Screenplay,Writing
2056,2454,5552,Stephen McFeely,Screenplay,Writing
2057,2454,5524,Andrew Adamson,Screenplay,Writing
2058,2454,5524,Andrew Adamson,Director,Directing
2059,2454,5551,Christopher Markus,Screenplay,Writing
2060,43074,116805,Paul Feig,Director,Directing
2061,43074,1106222,Katie Dippold,Screenplay,Writing
2062,43074,116805,Paul Feig,Screenplay,Writing
2063,36647,3893,David S. Goyer,Writer,Writing
2064,36647,10808,Stephen Norrington,Director,Directing
2065,1022789,182001,Kelsey Mann,Director,Directing
2066,1022789,1888448,Dave Holstein,Screenplay,Writing
2067,1022789,1457025,Meg LeFauve,Screenplay,Writing
2068,241259,26205,James Bobin,Director,Directing
2069,241259,38792,Linda Woolverton,Screenplay,Writing
2070,8467,7396,Peter Farrelly,Director,Directing
2071,8467,7395,Bobby Farrelly,Writer,Writing
2072,8467,7396,Peter Farrelly,Writer,Writing
2073,8467,55162,Bennett Yellin,Writer,Writing
2074,335988,865,Michael Bay,Director,Directing
2075,335988,18873,Art Marcum,Screenplay,Writing
2076,335988,18875,Matt Holloway,Screenplay,Writing
2077,335988,12783,Ken Nolan,Screenplay,Writing
2078,9532,57134,James Wong,Screenplay,Writing
2079,9532,57134,James Wong,Director,Directing
2080,9532,57429,Jeffrey Reddick,Screenplay,Writing
2081,9532,58403,Glen Morgan,Screenplay,Writing
2082,47964,18185,Skip Woods,Screenplay,Writing
2083,47964,12028,John Moore,Director,Directing
2084,373571,11012,Michael Dougherty,Screenplay,Writing
2085,373571,11012,Michael Dougherty,Director,Directing
2086,373571,1443683,Zach Shields,Screenplay,Writing
2087,509,7017,Roger Michell,Director,Directing
2088,509,7018,Richard Curtis,Writer,Writing
2089,38365,19292,Adam Sandler,Writer,Writing
2090,38365,66563,Fred Wolf,Writer,Writing
2091,38365,17494,Dennis Dugan,Director,Directing
2092,20504,11448,Allen Hughes,Director,Directing
2093,20504,11447,Albert Hughes,Director,Directing
2094,20504,86239,Gary Whitta,Writer,Writing
2095,565,1704,Gore Verbinski,Director,Directing
2096,565,15244,Ehren Kruger,Screenplay,Writing
2097,565,27785,Hiroshi Takahashi,Screenplay,Writing
2098,10555,5715,Michael J. Wilson,Screenplay,Writing
2099,10555,65630,Rob Letterman,Screenplay,Writing
2100,10555,65503,Lona Williams,Writer,Writing
2101,10555,12058,Vicky Jenson,Director,Directing
2102,10555,65629,Bibo Bergeron,Director,Directing
2103,10555,65630,Rob Letterman,Director,Directing
2104,238636,53120,James DeMonaco,Director,Directing
2105,238636,53120,James DeMonaco,Writer,Writing
2106,18823,18865,Louis Leterrier,Director,Directing
2107,18823,114016,Travis Beacham,Screenplay,Writing
2108,18823,54047,Phil Hay,Screenplay,Writing
2109,18823,54048,Matt Manfredi,Screenplay,Writing
2110,7131,7775,Stephen Sommers,Director,Directing
2111,7131,7775,Stephen Sommers,Writer,Writing
2112,80278,51894,J. A. Bayona,Director,Directing
2113,80278,51895,Sergio G. Sánchez,Writer,Writing
2114,1572,1090,John McTiernan,Director,Directing
2115,1572,876,Jonathan Hensleigh,Writer,Writing
2116,644,488,Steven Spielberg,Director,Directing
2117,644,488,Steven Spielberg,Screenplay,Writing
2118,687163,107446,Phil Lord,Director,Directing
2119,687163,155267,Christopher Miller,Director,Directing
2120,687163,47506,Drew Goddard,Screenplay,Writing
2121,390043,143059,Patrick Hughes,Director,Directing
2122,390043,1534628,Tom O'Connor,Writer,Writing
2123,522627,956,Guy Ritchie,Director,Directing
2124,522627,956,Guy Ritchie,Screenplay,Writing
2125,522627,2493734,Lauren Bond,Writer,Writing
2126,9325,57314,Wolfgang Reitherman,Director,Directing
2127,497582,207132,Jack Thorne,Screenplay,Writing
2128,497582,173847,Harry Bradbeer,Director,Directing
2129,424783,1448221,Christina Hodson,Writer,Writing
2130,424783,1033661,Travis Knight,Director,Directing
2131,12230,64864,Clyde Geronimi,Director,Directing
2132,12230,11429,Hamilton Luske,Director,Directing
2133,12230,57314,Wolfgang Reitherman,Director,Directing
2134,207932,6159,Ron Howard,Director,Directing
2135,207932,508,David Koepp,Screenplay,Writing
2136,2034,19769,David Ayer,Screenplay,Writing
2137,2034,20907,Antoine Fuqua,Director,Directing
2138,788,10965,Chris Columbus,Director,Directing
2139,788,11708,Leslie Dixon,Screenplay,Writing
2140,788,11707,Randi Mayem Singer,Screenplay,Writing
2141,788,12100,Jeffrey Price,Writer,Writing
2142,788,12101,Peter S. Seaman,Writer,Writing
2143,545609,19272,Joe Russo,Screenplay,Writing
2144,545609,1120883,Sam Hargrave,Director,Directing
2145,341013,40684,David Leitch,Director,Directing
2146,341013,17285,Kurt Johnstad,Screenplay,Writing
2147,277,3950,Len Wiseman,Director,Directing
2148,277,1248221,Danny McBride,Screenplay,Writing
2149,140300,57744,Jonathan Aibel,Writer,Writing
2150,140300,57743,Glenn Berger,Writer,Writing
2151,140300,142312,Jennifer Yuh Nelson,Director,Directing
2152,140300,1262481,Alessandro Carloni,Director,Directing
2153,86834,6431,Darren Aronofsky,Director,Directing
2154,86834,16836,Ari Handel,Writer,Writing
2155,86834,6431,Darren Aronofsky,Writer,Writing
2156,80321,18863,Eric Darnell,Director,Directing
2157,80321,18864,Tom McGrath,Director,Directing
2158,80321,12080,Conrad Vernon,Director,Directing
2159,80321,18863,Eric Darnell,Screenplay,Writing
2160,80321,5656,Noah Baumbach,Screenplay,Writing
2161,59859,55075,Jeff Wadlow,Screenplay,Writing
2162,59859,55075,Jeff Wadlow,Director,Directing
2163,508439,225976,Dan Scanlon,Director,Directing
2164,508439,225976,Dan Scanlon,Screenplay,Writing
2165,508439,1378767,Keith Bunin,Screenplay,Writing
2166,508439,1748205,Jason Headley,Screenplay,Writing
2167,12477,628,Isao Takahata,Director,Directing
2168,12477,628,Isao Takahata,Screenplay,Writing
2169,38575,21981,Harald Zwart,Director,Directing
2170,38575,484466,Christopher Murphey,Screenplay,Writing
2171,524,1032,Martin Scorsese,Screenplay,Writing
2172,524,7163,Nicholas Pileggi,Screenplay,Writing
2173,524,1032,Martin Scorsese,Director,Directing
2174,440021,54248,Christopher Landon,Director,Directing
2175,440021,89026,Scott Lobdell,Writer,Writing
2176,440021,54248,Christopher Landon,Writer,Writing
2177,423108,142686,David Leslie Johnson-McGoldrick,Screenplay,Writing
2178,423108,1607672,Michael Chaves,Director,Directing
2179,235,3029,Raynold Gideon,Screenplay,Writing
2180,235,3026,Rob Reiner,Director,Directing
2181,235,3028,Bruce A. Evans,Screenplay,Writing
2182,39538,1884,Steven Soderbergh,Director,Directing
2183,39538,19014,Scott Z. Burns,Screenplay,Writing
2184,39538,19014,Scott Z. Burns,Writer,Writing
2185,250546,26714,John R. Leonetti,Director,Directing
2186,250546,1338249,Gary Dauberman,Writer,Writing
2187,624860,9340,Lana Wachowski,Writer,Writing
2188,624860,1111715,David Mitchell,Writer,Writing
2189,624860,1621370,Aleksandar Hemon,Writer,Writing
2190,624860,9340,Lana Wachowski,Director,Directing
2191,1995,12786,Simon West,Director,Directing
2192,1995,20505,Patrick Massett,Screenplay,Writing
2193,1995,20506,John Zinman,Screenplay,Writing
2194,755,2294,Robert Rodriguez,Director,Directing
2195,755,138,Quentin Tarantino,Screenplay,Writing
2196,88,716,Emile Ardolino,Director,Directing
2197,88,717,Eleanor Bergstein,Writer,Writing
2198,13053,70238,Chris Williams,Director,Directing
2199,13053,76595,Byron Howard,Director,Directing
2200,13053,15892,Dan Fogelman,Screenplay,Writing
2201,13053,70238,Chris Williams,Screenplay,Writing
2202,861,10491,Paul Verhoeven,Director,Directing
2203,861,5045,Dan O'Bannon,Screenplay,Writing
2204,861,5046,Ronald Shusett,Screenplay,Writing
2205,861,1582654,Gary Goldman,Screenplay,Writing
2206,49017,1167470,Gary Shore,Director,Directing
2207,49017,1167473,Burk Sharpless,Writer,Writing
2208,49017,1167472,Matt Sazama,Writer,Writing
2209,258489,11343,David Yates,Director,Directing
2210,258489,1106745,Adam Cozad,Screenplay,Writing
2211,258489,55474,John Collee,Writer,Writing
2212,258489,1707,Stuart Beattie,Screenplay,Writing
2213,258489,53267,Craig Brewer,Screenplay,Writing
2214,1250,16837,Mark Steven Johnson,Director,Directing
2215,1250,16837,Mark Steven Johnson,Screenplay,Writing
2216,420809,20307,Joachim Rønning,Director,Directing
2217,420809,38792,Linda Woolverton,Writer,Writing
2218,420809,1161593,Micah Fitzerman-Blue,Writer,Writing
